#  fecha#  T_2m#  Td_2m#  u_10#  v_10#  wind_speed_10#  T_2m_max#  T_2m_min#  wind_speed_max#  wind_speed_min

1986-02-12    4.45   -0.63   -2.32    1.38    2.93    8.60   -0.68    4.74    0.59 
1986-02-13    9.44    4.38    0.41    3.74    4.15   11.69    7.88    6.58    0.68 
1986-02-14    8.76    4.56    0.63    2.64    3.47   12.06    6.57    5.43    1.26 
1986-02-15    9.39    4.85    1.83    1.81    3.41   13.11    6.05    4.66    0.69 
1986-02-16   12.23    6.93    1.47    5.20    5.56   17.61    9.49    8.00    3.26 
1986-02-17   11.10    3.53    3.17    5.17    6.18   13.82    9.08    8.31    2.01 
1986-02-18    7.78    4.86    5.42   -0.90    5.66    8.96    6.36    7.11    3.07 
1986-02-19    5.38    1.84    4.22   -2.29    5.19    6.11    4.48    8.31    0.35 
1986-02-20    5.34    1.44   -2.41    0.23    2.69    8.21    2.27    4.73    0.56 
1986-02-21    8.40    5.01    3.08    0.03    5.11   10.55    6.63    8.43    2.14 
1986-02-22   10.47    5.74    1.90    3.39    4.08   14.02    6.29    6.28    2.45 
1986-02-23   13.12    9.01    3.56    2.21    5.56   16.13   10.15    8.80    1.46 
1986-02-24   10.03    8.22   -0.33    0.38    1.13   12.54    8.44    1.69    0.43 
1986-02-25    8.93    6.28   -0.98    0.51    2.05   11.76    5.61    3.69    0.77 
1986-02-26   10.92    6.19   -0.38    3.49    3.70   14.50    8.04    5.15    2.11 
1986-02-27   11.47    6.58   -1.17    4.63    4.86   14.65    9.37    7.43    3.51 
1986-02-28   12.04    6.71   -1.68    6.03    6.28   14.97   10.42    7.64    4.24 
1986-03-01   11.85    8.68   -2.72    0.87    3.16   14.12    9.97    4.43    1.32 
1986-03-02   10.33    8.09    3.14    0.47    4.08   12.56    9.45    7.05    1.88 
1986-03-03    9.36    5.56    1.63   -0.94    2.76   11.75    7.91    3.85    0.11 
1986-03-04    8.62    5.05   -1.03    0.05    1.47   12.00    4.96    3.85    0.06 
1986-03-05    8.60    5.50    0.42    0.33    1.79   13.33    3.50    2.38    0.74 
1986-03-06    8.87    6.62    3.08   -1.79    3.96    9.72    6.92    5.87    0.76 
1986-03-07    7.27    3.51   -2.11   -1.24    3.01    8.75    4.14    4.94    0.26 
1986-03-08    7.02    2.99   -1.33   -1.54    2.40    8.49    4.17    4.51    0.13 
1986-03-09    5.72    2.45    2.05    0.01    2.82   10.13    1.22    5.83    1.09 
1986-03-10    7.45    5.07    4.29   -1.43    4.68    9.40    6.19    5.40    3.37 
1986-03-11    8.05    5.00    1.55   -0.79    2.30   10.38    6.60    3.63    1.10 
1986-03-12    9.04    5.60   -1.91   -0.21    2.32   12.34    4.78    5.26    0.29 
1986-03-13    7.28    5.06    5.51   -3.26    6.70    9.16    5.60    9.38    1.97 
1986-03-14    8.34    4.92    0.79   -0.86    2.62   10.86    5.98    4.71    1.55 
1986-03-15    8.98    5.52   -1.79    0.88    2.52   13.66    4.29    3.38    0.76 
1986-03-16   10.29    6.70    1.18    0.81    2.75   14.79    6.83    4.37    1.30 
1986-03-17   11.19    7.51   -0.89    1.60    3.06   14.14    7.76    4.90    1.48 
1986-03-18   11.26    6.91    1.37    0.96    3.72   15.40    8.84    6.03    0.36 
1986-03-19    8.49    3.90    1.25   -1.80    3.11   10.09    6.44    4.51    1.22 
1986-03-20    8.92    6.47    2.01   -0.06    3.49   11.94    5.48    6.00    1.67 
1986-03-21    8.40    4.56   -0.14   -2.41    2.65    9.82    6.98    4.56    0.59 
1986-03-22    8.85    4.11    0.85    0.40    1.49   12.32    3.81    3.53    0.25 
1986-03-23   12.19    9.48    3.61   -0.86    3.91   14.22   10.89    5.12    1.99 
1986-03-24   11.56    7.31    5.15    0.86    7.27   17.48    6.06   11.31    2.88 
1986-03-25    6.14    0.92    6.94   -0.68    7.19    8.02    4.85    8.43    5.99 
1986-03-26    8.70    1.72    2.21    2.26    3.74   12.93    4.15    5.95    0.53 
1986-03-27   13.55    6.31    1.48    4.33    4.65   18.39    8.67    6.44    3.76 
1986-03-28    9.66    4.86    1.82    0.43    2.88   13.43    8.08    6.47    0.53 
1986-03-29    9.39    5.15    3.62    0.58    4.66   11.98    7.40    7.12    3.15 
1986-03-30   10.62    6.08    2.08    0.51    3.19   15.12    6.84    4.98    0.29 
1986-03-31   11.49    6.53    1.17    0.94    3.19   17.83    7.55    6.35    0.14 
1986-04-01   10.65    8.19   -2.19   -0.75    2.73   13.12    8.35    5.22    0.82 
1986-04-02    9.72    8.35   -0.55   -2.39    2.75   11.69    8.39    4.62    1.41 
1986-04-03    7.85    4.29   -0.03   -2.49    3.53    8.98    6.66    4.77    2.70 
1986-04-04    6.76    3.64   -2.73   -1.27    3.36    8.41    5.10    4.59    2.43 
1986-04-05    5.93    2.56   -3.16   -1.81    3.68    6.90    4.98    5.08    2.60 
1986-04-06    5.32    1.30   -1.30   -4.78    5.34    6.68    4.27    6.99    3.06 
1986-04-07    4.92    1.07    3.74   -2.46    4.67    6.79    3.25    6.06    2.83 
1986-04-08    4.82    0.94    3.11   -1.77    3.98    7.64    1.56    5.21    2.87 
1986-04-09    5.82    3.05    7.56   -1.83    7.80    6.87    4.71    9.90    5.42 
1986-04-10    6.96    4.91    2.32   -3.59    4.93    8.07    5.43    6.80    2.96 
1986-04-11    5.60    2.89   -1.78   -3.24    3.83    7.30    3.86    5.83    1.55 
1986-04-12    3.40   -1.31   -0.67   -4.47    5.25    4.30    1.94    5.96    3.82 
1986-04-13    6.55    1.53    3.41   -1.01    4.06    9.66    3.62    6.24    0.87 
1986-04-14    7.54    3.53    0.19   -0.35    2.16   12.32    2.44    5.25    0.16 
1986-04-15    8.72    4.20    1.24    0.87    3.06   13.69    4.39    6.78    0.16 
1986-04-16    8.27    4.05    1.27    1.48    3.24   13.42    3.00    5.39    1.46 
1986-04-17    6.97    3.98    3.82   -0.94    4.22    9.57    4.39    6.47    1.86 
1986-04-18    6.87    2.43    5.30   -1.88    5.75    8.54    4.85    7.17    4.47 
1986-04-19    8.91    6.05    5.85   -1.33    6.16   11.01    7.31    7.75    4.20 
1986-04-20   11.36    6.77    0.26    0.92    2.83   15.69    7.48    3.89    1.61 
1986-04-21   11.04    6.15    3.35    2.94    6.39   15.35    6.25    8.83    2.95 
1986-04-22    9.14    2.81    0.57    2.84    3.12   13.17    5.28    5.61    0.98 
1986-04-23    9.87    4.14    2.14    3.07    4.70   13.29    7.51    7.25    0.93 
1986-04-24    9.31    4.56    0.40    1.19    2.37   14.51    4.44    5.14    0.29 
1986-04-25    7.07    5.52    0.86   -1.95    2.90    8.38    5.74    6.17    0.12 
1986-04-26    8.17    4.59    3.97   -1.17    4.57   10.69    4.41    5.88    3.02 
1986-04-27    8.87    4.92    4.24   -1.06    4.58   12.17    6.90    6.99    2.70 
1986-04-28    8.70    5.09    3.26   -2.83    4.51   10.96    6.62    5.75    2.99 
1986-04-29    9.77    7.67    2.33   -3.20    4.17   11.68    8.28    4.79    3.14 
1986-04-30    9.10    5.76    0.17   -2.49    2.68   10.75    7.46    3.85    1.21 
1986-05-01   11.13    7.75   -0.85    0.55    2.64   15.62    5.22    4.07    1.30 
1986-05-02   10.39    6.70    3.60   -0.22    5.24   15.38    6.63    8.35    2.98 
1986-05-03    9.05    3.22   -0.07    0.32    2.49   12.72    4.98    4.25    0.79 
1986-05-04   11.78    4.91    1.25    3.54    4.57   16.56    6.07    6.72    0.99 
1986-05-05   11.55    6.24   -1.14    0.50    3.21   14.05    8.52    5.86    1.50 
1986-05-06   11.01    7.20   -0.01   -1.16    2.45   13.43    8.71    4.65    0.26 
1986-05-07   11.15    5.97    0.34   -0.07    2.45   15.01    7.19    4.71    0.28 
1986-05-08   12.09    7.95   -1.59    0.05    2.44   16.21    7.80    4.34    0.53 
1986-05-09   14.97   10.45   -1.03    1.17    2.30   19.14   10.50    3.67    0.55 
1986-05-10   15.51   12.45   -0.01    0.42    2.18   20.59   10.95    2.87    0.89 
1986-05-11   14.16   12.78   -1.31   -0.37    2.06   17.43   11.56    4.98    0.62 
1986-05-12   14.30   12.94   -0.01   -0.78    2.00   18.33   11.51    3.42    0.40 
1986-05-13   12.10   10.31    0.78   -1.55    2.11   13.12   10.60    4.74    0.40 
1986-05-14   12.14    8.77   -1.21   -0.71    1.78   14.05   10.35    4.27    0.17 
1986-05-15   14.27   10.90   -0.51    0.14    2.15   18.91   11.17    4.02    1.00 
1986-05-16   16.26   12.71   -1.27    0.79    3.04   20.72   11.38    4.50    1.05 
1986-05-17   19.09   14.38    0.40    1.21    3.23   25.81   14.52    5.24    0.40 
1986-05-18   14.49   12.84   -2.10   -0.81    2.60   15.70   13.55    3.62    0.91 
1986-05-19   17.07   15.01    0.38   -0.08    2.11   20.75   14.12    3.87    0.35 
1986-05-20   13.70   11.69    1.66   -2.04    2.72   15.05   12.13    4.33    1.60 
1986-05-21   14.25    9.82   -1.11   -0.23    2.31   18.00   10.29    4.42    1.27 
1986-05-22   15.19   12.48   -1.58   -0.75    2.81   19.85   10.38    4.14    1.39 
1986-05-23   14.68   12.65    1.95   -1.53    2.91   16.70   13.21    3.66    1.93 
1986-05-24   13.96   11.99   -1.39   -1.49    2.79   15.26   12.96    4.11    1.48 
1986-05-25   15.66   13.46   -1.10   -0.49    2.08   19.11   11.45    4.33    0.24 
1986-05-26   15.17   13.17    1.91   -1.28    2.78   17.38   12.85    4.79    0.67 
1986-05-27   14.01   11.51   -0.49   -0.97    1.81   16.37   11.67    3.29    0.24 
1986-05-28   11.72    8.17    1.29   -2.71    3.26   12.97   10.76    5.29    0.40 
1986-05-29   11.34    5.59   -0.19   -4.06    4.32   12.92    9.96    5.36    3.16 
1986-05-30   11.48    6.57   -0.62   -3.43    3.58   13.26   10.32    4.42    2.30 
1986-05-31   11.50    7.11    0.68   -1.92    2.27   13.75    8.87    3.23    1.24 
1986-06-01   13.06   10.74    2.68   -1.61    3.47   14.60   11.14    4.80    1.89 
1986-06-02   13.95   12.12    1.34   -1.74    2.58   15.70   12.43    3.49    1.12 
1986-06-03   14.04   12.20    0.17   -1.80    1.91   15.60   12.99    2.92    1.30 
1986-06-04   12.96   10.48    2.79   -2.84    4.09   13.86   11.27    5.28    1.29 
1986-06-05   12.42   10.55    4.12   -2.89    5.62   13.92   11.11    8.71    3.70 
1986-06-06   11.78    7.90    1.46   -3.06    3.51   13.62   10.32    4.28    2.53 
1986-06-07   12.05    7.90    1.37   -1.76    2.90   14.32   10.16    4.00    0.88 
1986-06-08   13.24    9.64   -1.92   -0.42    2.31   16.32    9.41    4.21    0.79 
1986-06-09   15.95   12.55   -0.88    0.14    2.21   20.93    9.75    2.78    0.79 
1986-06-10   13.99   11.76    1.12   -1.32    2.32   15.95   11.93    3.92    0.66 
1986-06-11   14.22   10.15    0.52   -0.50    1.50   17.31   11.30    3.21    0.35 
1986-06-12   14.64   12.21    2.39   -2.93    4.09   16.11   13.22    5.04    2.49 
1986-06-13   14.28   11.47    0.74   -2.50    3.11   16.27   12.61    3.79    2.22 
1986-06-14   15.19   12.48    1.72   -1.21    2.85   18.02   12.34    3.88    1.02 
1986-06-15   17.59   14.46   -1.19    0.25    2.38   22.11   11.84    4.04    0.67 
1986-06-16   18.60   15.33    0.81   -0.24    2.44   22.51   15.43    3.29    0.22 
1986-06-17   15.43   13.25    1.54   -2.13    2.94   17.14   14.16    4.29    1.23 
1986-06-18   15.91   13.52   -2.51   -0.92    2.79   19.32   13.02    4.91    1.07 
1986-06-19   16.52   14.60    0.68   -1.64    2.42   20.61   13.87    4.93    0.34 
1986-06-20   17.02   15.06   -0.82   -1.50    2.38   20.55   14.63    4.71    1.22 
1986-06-21   16.46   14.19   -1.40   -1.19    2.83   19.44   14.80    5.05    1.48 
1986-06-22   18.04   12.13   -0.72    0.53    3.09   22.46   15.02    5.42    0.45 
1986-06-23   16.21   10.85    0.65   -0.27    3.31   18.71   13.29    5.24    1.20 
1986-06-24   17.55   13.32   -1.46   -0.22    3.00   22.62   12.69    4.65    1.93 
1986-06-25   18.01   15.80    0.38   -0.24    2.00   21.12   14.12    3.86    0.59 
1986-06-26   21.31   17.02   -1.91    0.59    3.41   25.98   16.06    7.12    0.16 
1986-06-27   18.21   15.42    0.77   -1.48    3.00   20.57   16.27    5.92    0.98 
1986-06-28   17.80   15.36    0.44   -1.60    2.07   20.99   16.07    3.14    0.35 
1986-06-29   16.07   13.04    3.25   -2.31    4.02   17.20   14.92    5.38    2.98 
1986-06-30   15.90   11.56    1.68   -2.02    3.52   17.93   14.21    5.41    0.44 
1986-07-01   16.44   12.99   -2.14   -0.82    2.50   19.66   12.90    3.99    0.94 
1986-07-02   17.91   15.78    1.52   -0.74    2.57   21.58   14.17    3.92    0.53 
1986-07-03   17.06   14.33    1.04   -2.07    2.95   18.98   15.98    3.88    0.89 
1986-07-04   17.40   14.45   -1.96   -1.00    2.35   20.73   14.38    4.89    0.63 
1986-07-05   18.31   15.99   -0.82   -0.51    1.62   22.01   13.90    2.80    0.13 
1986-07-06   17.52   14.00    3.75   -1.94    4.50   19.41   15.24    8.61    1.47 
1986-07-07   16.48   11.98   -0.96   -1.32    2.09   19.12   14.17    3.79    0.73 
1986-07-08   16.06   11.69   -1.62   -1.44    2.37   19.10   12.73    4.02    1.29 
1986-07-09   16.39   12.01   -1.68   -1.64    2.39   19.01   13.69    3.77    1.21 
1986-07-10   18.11   14.78   -1.86   -1.13    2.52   21.22   14.90    4.75    0.43 
1986-07-11   18.96   16.28    1.68   -1.73    3.05   22.03   16.18    3.77    2.35 
1986-07-12   17.01   14.09    2.62   -3.80    4.64   18.16   15.64    5.83    3.52 
1986-07-13   16.70   13.72    2.27   -3.89    4.57   18.56   15.22    5.34    3.15 
1986-07-14   17.25   14.42    1.31   -3.13    3.63   19.19   15.65    4.78    2.22 
1986-07-15   18.26   15.15    0.51   -1.08    2.25   21.30   15.56    3.22    0.35 
1986-07-16   19.18   16.03   -0.65   -0.16    2.29   24.18   12.65    4.38    1.46 
1986-07-17   19.17   16.87    1.95   -2.11    3.43   22.18   16.22    4.58    2.17 
1986-07-18   17.18   12.87    1.84   -4.36    4.79   18.03   16.29    5.68    3.80 
1986-07-19   17.22   13.11    0.31   -2.76    3.38   19.44   15.06    4.27    1.56 
1986-07-20   16.96   12.53    0.07   -1.37    2.28   20.18   13.94    3.59    1.23 
1986-07-21   18.34   14.35   -2.17   -0.54    2.43   21.98   12.98    4.34    0.74 
1986-07-22   19.93   16.50    1.24   -1.10    2.94   25.44   14.80    5.86    0.50 
1986-07-23   17.79   15.35    1.38   -2.93    3.71   19.56   15.75    4.95    2.43 
1986-07-24   16.74   11.21   -0.85   -1.53    2.24   18.90   15.12    3.59    1.49 
1986-07-25   17.34   12.98   -1.67   -1.33    2.50   20.83   13.88    4.27    1.56 
1986-07-26   17.29   13.68    0.23   -1.65    1.84   19.52   14.69    3.17    0.60 
1986-07-27   18.77   15.30   -1.48   -0.60    2.30   21.71   15.60    4.15    0.12 
1986-07-28   20.57   17.28   -0.03   -0.52    2.51   25.75   16.25    4.12    1.58 
1986-07-29   19.53   16.37   -1.21   -1.18    1.94   22.32   17.26    3.76    0.21 
1986-07-30   20.07   17.23   -0.93   -1.00    2.86   24.99   17.05    4.62    0.19 
1986-07-31   18.05   15.12    1.21   -2.08    2.76   19.11   16.06    4.00    1.09 
1986-08-01   19.02   14.80   -1.68   -0.42    2.03   22.42   15.15    4.14    0.19 
1986-08-02   20.09   16.48   -1.64   -1.14    2.23   22.45   18.21    4.53    0.19 
1986-08-03   18.97   16.51    1.70   -2.35    3.17   23.25   16.18    6.44    0.86 
1986-08-04   16.01   10.98    2.63   -1.89    3.59   17.68   14.89    5.65    1.46 
1986-08-05   17.45   12.02   -3.07   -0.46    3.24   21.15   13.23    5.10    0.57 
1986-08-06   18.61   15.37    0.67   -1.08    2.10   22.00   14.03    3.70    0.38 
1986-08-07   17.50   14.87   -0.28   -1.44    2.27   19.49   15.19    4.10    0.22 
1986-08-08   17.35   13.49   -2.25   -1.24    2.66   19.41   15.92    4.24    0.65 
1986-08-09   18.43   14.81   -0.71   -0.74    1.42   21.60   14.79    3.48    0.25 
1986-08-10   19.04   15.48   -0.31   -1.52    1.92   21.47   16.03    3.43    0.53 
1986-08-11   17.10   15.45    1.49   -1.98    2.73   18.63   15.72    5.27    0.92 
1986-08-12   17.87   14.34   -1.69   -0.64    2.17   20.66   14.21    5.24    0.12 
1986-08-13   18.74   16.05   -0.04   -0.86    1.61   22.11   15.61    3.91    0.57 
1986-08-14   19.01   16.42   -1.29   -0.79    2.00   22.25   15.27    4.38    0.43 
1986-08-15   18.99   16.95   -1.34   -1.15    1.97   21.47   17.05    4.07    0.84 
1986-08-16   20.39   17.96   -1.51   -0.77    2.74   24.54   16.54    4.78    0.99 
1986-08-17   20.81   18.31    0.55   -0.96    2.15   24.66   19.01    6.11    0.94 
1986-08-18   20.52   16.49    1.19   -0.05    3.10   24.69   17.84    6.67    0.76 
1986-08-19   16.86   12.11    2.77   -2.40    4.21   17.89   14.62    6.94    1.09 
1986-08-20   17.65   12.90   -2.45   -0.16    2.85   21.50   12.83    4.87    0.22 
1986-08-21   19.10   16.29    0.19   -0.83    1.61   22.70   15.32    3.48    0.34 
1986-08-22   19.49   15.73    0.38   -0.16    2.56   23.83   15.55    5.26    0.30 
1986-08-23   17.10   12.98    4.02   -2.03    4.57   18.47   16.25    5.33    3.73 
1986-08-24   16.68   12.52    3.37   -1.50    4.18   18.31   15.03    6.63    0.38 
1986-08-25   19.31   14.44   -0.95    0.71    2.25   24.95   13.81    3.75    0.52 
1986-08-26   17.33   13.80    2.78   -1.77    3.63   20.48   14.83    6.02    0.34 
1986-08-27   15.31   10.67    0.87   -1.94    2.40   16.79   14.08    3.32    1.40 
1986-08-28   13.70   11.01    3.09   -2.21    3.89   15.23   12.32    4.80    2.30 
1986-08-29   13.72    8.79    2.85   -1.55    3.71   15.52   11.80    4.99    0.67 
1986-08-30   14.65    8.78   -1.71   -1.21    2.45   16.82   11.90    4.50    0.21 
1986-08-31   15.59   10.30   -2.77   -1.92    3.41   17.15   14.09    4.67    1.91 
1986-09-01   17.03   11.48   -2.03   -1.00    2.41   19.79   14.45    4.85    0.22 
1986-09-02   16.94   12.74   -2.10   -0.43    2.33   20.44   12.20    3.82    0.81 
1986-09-03   17.38   14.57   -1.41   -1.01    2.17   21.18   13.91    4.58    0.44 
1986-09-04   17.11   13.61   -2.27   -0.77    2.69   19.72   14.22    4.97    0.86 
1986-09-05   17.73   13.74   -1.31   -0.41    2.01   21.70   12.77    3.95    0.10 
1986-09-06   17.99   14.36    0.57   -1.04    1.73   21.41   14.53    3.58    0.58 
1986-09-07   16.89   13.39   -0.49   -1.13    1.71   19.86   14.76    3.97    0.27 
1986-09-08   16.80   14.33   -1.23   -0.44    1.46   19.22   14.15    3.46    0.18 
1986-09-09   17.36   15.21   -0.47   -1.19    1.56   19.46   15.43    3.34    0.37 
1986-09-10   17.16   14.06   -1.47   -0.29    2.10   20.19   13.48    3.85    0.38 
1986-09-11   19.40   16.10   -1.60   -0.10    1.87   23.22   15.93    3.82    0.14 
1986-09-12   20.69   16.98   -1.06    0.85    2.73   22.56   18.52    4.16    0.72 
1986-09-13   23.00   15.79    0.92    2.42    3.88   28.04   19.32    6.36    0.49 
1986-09-14   21.76   17.52   -1.97    0.63    2.28   25.88   18.54    3.35    1.21 
1986-09-15   21.69   16.28    0.15    2.03    3.29   26.44   18.16    5.38    1.58 
1986-09-16   17.42   16.38   -1.99   -1.41    2.66   18.65   16.59    4.26    1.17 
1986-09-17   15.87   13.84    2.48   -2.19    3.54   16.82   13.92    5.71    0.58 
1986-09-18   14.58   10.87   -1.88   -2.40    3.25   15.42   13.81    4.37    1.95 
1986-09-19   16.22   13.00   -2.62   -0.91    2.85   18.37   14.33    4.22    1.15 
1986-09-20   18.00   16.40   -1.18   -0.40    1.68   21.55   14.34    3.42    0.58 
1986-09-21   18.53   17.32   -1.38   -0.52    1.89   21.11   16.84    3.27    0.45 
1986-09-22   18.88   17.21   -1.57    0.54    2.19   21.74   16.58    4.18    0.93 
1986-09-23   18.51   16.69    0.52    0.13    1.96   21.69   16.55    3.28    0.69 
1986-09-24   16.05   14.64    4.60   -2.26    5.22   17.02   14.94    6.99    0.38 
1986-09-25   14.64   12.25    6.04   -2.85    6.70   15.65   13.50    8.00    5.14 
1986-09-26   14.19   11.76    5.39   -3.52    6.53   15.54   13.36    7.37    4.23 
1986-09-27   14.63   10.29    1.30   -2.75    3.18   16.23   13.43    4.12    2.16 
1986-09-28   14.70   10.78   -0.80   -1.93    2.13   16.94   12.83    3.35    0.79 
1986-09-29   14.60   12.18   -0.55   -0.97    1.71   16.82   12.50    3.12    0.82 
1986-09-30   14.55   12.89   -0.89    0.33    2.07   18.27   10.69    3.78    0.53 
1986-10-01   16.61   14.77   -0.25    0.84    1.71   21.47   12.63    2.94    0.43 
1986-10-02   17.29   15.65   -0.73    0.03    1.41   20.70   13.30    3.07    0.55 
1986-10-03   18.61   15.17   -0.97    2.84    3.16   23.52   13.99    4.58    1.96 
1986-10-04   18.26   16.32    0.59    0.37    2.28   21.23   16.36    3.74    0.94 
1986-10-05   17.56   16.26   -0.40   -1.08    1.38   19.91   16.47    3.24    0.44 
1986-10-06   17.87   16.54   -1.19   -0.21    1.69   20.51   15.80    3.40    0.26 
1986-10-07   18.00   16.47   -0.98    0.38    1.85   21.32   15.58    3.48    0.51 
1986-10-08   16.75   15.67    0.06   -0.36    1.43   20.15   14.18    3.12    0.39 
1986-10-09   16.13   13.62   -0.17    0.75    1.72   20.09   13.12    2.46    0.16 
1986-10-10   15.44   13.23   -0.13   -0.40    1.86   19.69   11.55    3.31    0.53 
1986-10-11   15.39   13.45   -2.00   -0.88    2.20   16.45   14.40    3.27    0.86 
1986-10-12   17.34   13.98   -2.81    0.90    3.12   20.69   13.83    5.22    1.19 
1986-10-13   18.39   14.34   -1.52    3.22    3.87   22.13   16.27    4.81    2.55 
1986-10-14   17.24   14.45   -0.63    0.55    2.50   20.32   14.96    3.59    1.18 
1986-10-15   16.16   15.07   -0.47   -2.02    2.45   17.59   15.20    4.24    1.67 
1986-10-16   15.46   14.38    0.63   -1.82    2.19   16.22   14.81    2.76    1.39 
1986-10-17   14.98   14.06    2.03   -1.61    2.70   15.52   14.50    3.14    2.21 
1986-10-18   14.33   12.54    2.79   -1.29    3.39   15.61   12.11    4.84    0.87 
1986-10-19   14.43   11.03    4.48   -0.04    4.76   16.52   11.85    7.77    2.10 
1986-10-20   16.47   12.00    3.02    1.03    4.32   19.88   13.38    6.02    2.11 
1986-10-21   17.00   13.91    1.81   -0.15    2.39   20.24   15.07    4.73    0.49 
1986-10-22   17.02   12.90    0.44    0.98    1.33   22.12   13.53    2.87    0.53 
1986-10-23   13.26    8.43    3.48   -2.79    4.65   15.94   10.65    7.15    1.66 
1986-10-24   13.56    7.88    0.81    4.22    4.56   18.53    9.59    6.74    2.25 
1986-10-25   13.60    9.89    4.85   -0.70    5.18   15.58   12.04    8.09    2.20 
1986-10-26   12.56    8.31    2.42   -0.81    3.03   14.29   11.29    4.76    0.68 
1986-10-27   12.24    8.48   -0.56    0.86    1.50   15.93    8.37    2.46    0.53 
1986-10-28   13.58   10.72   -0.34    0.70    1.89   17.78    9.87    3.18    0.12 
1986-10-29   11.99    9.93    0.61   -1.08    2.87   13.82    9.48    5.26    1.12 
1986-10-30   10.12    7.42   -0.17    0.13    1.26   12.73    6.81    2.04    0.01 
1986-10-31   11.19    7.49   -0.58    1.34    2.00   15.04    7.47    2.55    1.24 
1986-11-01   13.82   10.79    1.85    0.27    2.65   17.13   10.68    4.76    1.05 
1986-11-02   11.37    7.60   -0.28   -2.43    4.01   13.55    9.34    5.78    2.11 
1986-11-03    8.72    4.05   -2.51   -0.37    2.63   10.52    7.00    3.68    1.32 
