#  fecha#  T_2m#  Td_2m#  u_10#  v_10#  wind_speed_10#  T_2m_max#  T_2m_min#  wind_speed_max#  wind_speed_min

1986-02-19    3.05   -1.16    2.41   -1.83    3.34    7.28   -1.05    6.23    1.63 
1986-02-20    3.45   -0.64    0.15   -0.50    1.42    9.83   -1.00    2.01    0.83 
1986-02-21    6.45    2.47    0.76   -0.88    3.26   10.95    1.89    5.60    0.34 
1986-02-22    8.52    3.12    0.87   -0.02    1.12   13.42    2.76    1.85    0.09 
1986-02-23   11.88    6.62    0.69    1.04    1.51   15.71    8.13    4.28    0.15 
1986-02-24    9.33    5.89    0.55   -1.08    1.31   12.88    5.78    2.88    0.44 
1986-02-25    7.34    2.73    0.83   -0.84    1.57   12.22    2.00    3.25    0.51 
1986-02-26    8.23    3.65   -1.96    1.74    2.64   12.55    3.62    4.38    0.34 
1986-02-27    8.56    5.30   -3.92    2.93    4.91   11.27    6.27    6.40    3.40 
1986-02-28    9.14    6.54   -3.92    3.33    5.15   10.93    7.53    6.29    4.05 
1986-03-01   10.03    7.46   -1.64    1.54    2.30   13.00    7.73    4.33    1.10 
1986-03-02    9.45    7.00    0.39   -0.35    1.48   13.92    6.19    3.26    0.08 
1986-03-03    8.17    4.01    1.74   -2.06    2.84   12.49    4.52    4.36    2.00 
1986-03-04    7.35    2.41    1.89   -1.69    2.61   14.12    2.40    3.51    2.07 
1986-03-05    8.34    0.07    0.92   -0.60    1.37   15.44    1.39    2.10    0.61 
1986-03-06    7.57    4.23    1.75   -2.02    2.77    9.94    4.96    4.51    1.16 
1986-03-07    6.59    0.59    1.94   -1.97    2.83   11.24    2.17    3.46    2.45 
1986-03-08    6.28   -0.07    2.22   -2.38    3.35   11.31    2.51    4.89    1.66 
1986-03-09    5.51   -1.87    1.56   -1.86    2.56   12.32   -1.95    3.67    1.13 
1986-03-10    6.10    1.34    2.33   -2.83    3.74   10.35    2.04    5.39    2.19 
1986-03-11    6.69    1.56    2.22   -2.48    3.39   10.97    3.17    4.69    1.21 
1986-03-12    7.80    2.36    0.10   -0.28    1.17   14.98    1.23    2.04    0.46 
1986-03-13    4.75    2.77    3.13   -2.77    4.30    6.30    2.89    6.46    0.68 
1986-03-14    7.06    1.60    2.57   -3.46    4.45   11.80    3.16    6.54    2.14 
1986-03-15    7.19    1.14   -0.35    0.33    1.22   14.48    0.67    1.93    0.11 
1986-03-16    9.34    3.68   -1.14    0.84    1.47   15.41    3.17    2.43    0.56 
1986-03-17    9.37    5.02   -2.10    1.81    2.79   14.35    4.62    3.96    1.64 
1986-03-18    9.54    5.84   -1.15    0.95    2.20   14.94    4.73    3.28    0.38 
1986-03-19    7.95    3.02    1.69   -3.05    3.51   11.56    3.64    4.94    2.05 
1986-03-20    6.86    3.40    1.32   -1.49    2.06   10.51    1.08    4.90    0.51 
1986-03-21    7.51    0.68    1.98   -4.00    4.53   11.09    4.01    6.09    2.97 
1986-03-22    8.01    0.93    2.08   -2.60    3.38   13.57    2.21    4.64    1.80 
1986-03-23   12.37    7.32    0.84   -1.95    2.23   17.57    8.31    4.74    0.88 
1986-03-24   12.49    6.86    1.75   -0.32    3.00   19.51    4.92    6.44    0.41 
1986-03-25    5.32   -0.99    2.40   -2.01    3.31   10.96    0.73    5.14    1.28 
1986-03-26    7.28   -2.75    1.53   -0.44    1.64   13.00   -0.42    3.33    0.09 
1986-03-27   13.01    3.71   -0.89    1.60    1.87   20.40    6.16    3.40    0.18 
1986-03-28    9.38    4.17    0.70   -1.20    2.26   13.46    4.86    5.21    0.48 
1986-03-29    8.68    2.23    1.12   -1.40    1.98   15.05    2.56    4.24    0.09 
1986-03-30   10.95    3.55    0.78   -0.74    1.52   17.12    6.25    3.43    0.46 
1986-03-31   12.32    2.89    0.64   -0.46    1.40   20.44    5.62    2.78    0.29 
1986-04-01   11.96    4.32   -0.60   -0.26    1.38   19.25    5.50    2.62    0.19 
1986-04-02   11.84    6.07   -2.63    2.22    3.47   16.63    6.71    5.31    1.56 
1986-04-03    8.61    3.49    1.87   -2.86    3.48   11.18    5.17    4.94    0.15 
1986-04-04    8.33    2.08    0.59   -1.23    1.63   15.11    2.12    3.42    0.35 
1986-04-05    5.76    1.75    1.95   -2.69    3.37    9.20    3.50    3.88    2.54 
1986-04-06    2.58    1.41    2.85   -3.41    4.47    3.57    1.38    6.15    2.33 
1986-04-07    3.74   -2.08    2.64   -3.10    4.20    7.76    0.91    5.68    2.19 
1986-04-08    3.57   -1.43    2.70   -3.29    4.43    8.15   -0.30    6.19    2.58 
1986-04-09    4.99   -1.26    3.96   -2.27    4.61    8.31    1.66    7.02    3.12 
1986-04-10    6.94    2.46    2.71   -2.94    4.06    9.70    4.81    5.35    3.19 
1986-04-11    5.41   -0.45    2.27   -3.79    4.55    9.83    2.28    5.43    3.51 
1986-04-12    2.34   -5.58    2.82   -5.39    6.14    5.86   -0.26    8.14    4.50 
1986-04-13    5.22   -2.16    2.14   -2.33    3.38   10.65   -0.40    5.22    0.23 
1986-04-14    8.02    0.04   -1.91    1.48    2.51   15.14    0.31    4.69    0.17 
1986-04-15   10.08    0.78    1.17    1.33    2.94   15.24    5.18    4.78    1.77 
1986-04-16    8.81    1.37    1.67    1.53    2.55   14.21    2.54    3.79    1.65 
1986-04-17    7.21   -0.07    1.45   -0.69    2.08   12.76    3.25    4.07    0.59 
1986-04-18    5.77   -0.04    1.90   -2.75    3.45   10.53    1.70    4.97    1.11 
1986-04-19    7.51    1.97    2.70   -2.59    3.89   12.37    1.79    7.46    0.99 
1986-04-20   11.13    4.08    0.83   -0.36    1.35   17.18    5.71    2.35    0.09 
1986-04-21   12.80    5.05    0.91    2.21    2.71   20.31    6.22    5.07    1.29 
1986-04-22    9.78    1.15    1.59    0.35    2.47   15.03    3.92    4.19    0.17 
1986-04-23    8.86    2.54    0.11    2.27    2.39   13.57    4.61    3.69    1.48 
1986-04-24    8.86    3.10   -0.64    0.98    1.37   14.95    3.10    2.93    0.49 
1986-04-25    6.88    4.53    0.73   -0.60    1.84    9.28    3.86    4.56    0.30 
1986-04-26    7.21    1.69    1.35   -1.89    2.44   12.76    1.69    4.09    0.71 
1986-04-27    8.68    1.86    2.22   -2.22    3.19   14.07    4.39    4.36    2.35 
1986-04-28    7.57    1.15    2.97   -4.13    5.16   12.19    3.48    6.75    3.58 
1986-04-29    9.19    4.50    2.84   -4.28    5.19   12.58    5.47    6.45    4.15 
1986-04-30    9.67    3.87    3.08   -4.47    5.51   13.32    6.51    6.77    3.58 
1986-05-01   12.32    5.12   -0.93    0.77    2.25   20.27    3.70    3.77    0.29 
1986-05-02   12.96    5.79   -0.21    0.28    3.37   23.62    4.23    6.18    0.87 
1986-05-03    9.72   -0.26    0.91   -1.57    2.43   16.33    3.95    4.61    0.70 
1986-05-04   12.23    1.01    0.68    1.79    1.99   17.76    6.43    3.58    0.52 
1986-05-05   13.82    4.87    0.36    1.41    1.69   19.46    7.57    2.65    0.52 
1986-05-06   13.62    5.02    1.00    0.53    1.57   18.25    7.93    2.75    0.60 
1986-05-07   13.12    1.72    1.32   -0.26    1.86   20.30    5.82    3.08    0.61 
1986-05-08   13.95    4.17   -0.00   -0.52    0.98   21.03    6.22    2.82    0.24 
1986-05-09   16.25    7.46    0.97   -1.88    2.25   22.88    7.84    3.49    1.07 
1986-05-10   19.00    9.49    0.72   -1.10    1.49   26.99   10.09    2.90    0.35 
1986-05-11   19.40   12.33    0.63   -0.76    1.35   27.57   11.58    2.19    0.58 
1986-05-12   21.39   11.70   -0.40    0.58    1.48   29.07   14.06    3.08    0.37 
1986-05-13   17.56   11.71   -0.26   -0.46    1.74   24.26   11.76    3.38    0.08 
1986-05-14   14.22    8.80    0.63   -1.55    2.12   18.99   10.42    3.20    1.06 
1986-05-15   17.51    8.18    0.90   -0.39    1.80   23.49   11.32    3.70    0.43 
1986-05-16   20.14    9.72    0.24    0.62    1.41   27.07   12.42    2.58    0.38 
1986-05-17   23.04   11.09   -0.60    1.29    1.93   30.32   13.82    4.11    0.30 
1986-05-18   20.49   13.46    0.30   -0.67    1.56   28.01   14.23    2.73    0.43 
1986-05-19   22.08   11.74   -2.20    1.52    2.86   28.00   16.05    4.44    0.71 
1986-05-20   20.65    9.77   -1.58    1.67    3.64   27.26   12.82    5.49    1.82 
1986-05-21   16.08    6.73    1.51   -2.40    2.97   22.06   10.62    4.34    1.76 
1986-05-22   18.78    9.55   -0.57    1.09    2.05   26.84   10.79    3.90    0.37 
1986-05-23   19.84   12.47    0.48   -1.16    2.25   27.18   14.39    3.94    0.66 
1986-05-24   17.51   10.74    2.11   -3.18    3.88   23.07   12.76    4.59    2.54 
1986-05-25   20.17   12.97   -0.07    0.41    1.32   28.94   12.56    2.92    0.10 
1986-05-26   18.61   14.73   -0.09   -0.48    2.16   23.98   14.68    3.95    0.99 
1986-05-27   18.18   11.85    1.21   -2.11    2.48   23.98   14.16    4.61    1.42 
1986-05-28   13.80    8.14    2.40   -3.94    4.66   18.79    9.44    6.34    2.78 
1986-05-29   11.27    2.74    2.43   -5.05    5.70   15.66    8.00    6.71    4.48 
1986-05-30   11.63    3.31    2.58   -4.62    5.43   17.28    6.77    6.62    3.99 
1986-05-31   12.58    4.83    2.54   -3.60    4.51   18.25    7.49    5.38    2.91 
1986-06-01   13.81    7.77    2.10   -3.04    3.73   18.90    9.32    4.78    2.17 
1986-06-02   15.47    8.78    1.95   -3.11    3.73   20.08   11.28    4.87    3.09 
1986-06-03   16.05    9.07    2.21   -3.50    4.19   22.14   10.65    5.39    3.02 
1986-06-04   14.40    8.43    2.73   -4.02    4.89   18.42   10.94    6.10    3.49 
1986-06-05   13.69    8.44    2.87   -3.49    4.54   17.30    9.99    6.45    2.59 
1986-06-06   12.50    4.05    2.32   -4.48    5.06   16.77    9.08    6.13    3.66 
1986-06-07   12.44    3.70    2.18   -3.57    4.22   17.69    8.22    5.10    2.32 
1986-06-08   15.55    4.19    1.28   -1.97    2.47   23.44    6.18    3.28    1.49 
1986-06-09   19.52    6.04   -0.90    0.35    1.41   28.05    9.72    2.27    0.22 
1986-06-10   18.19    9.72    0.52   -2.02    3.42   24.19   12.74    5.50    0.93 
1986-06-11   17.10    7.10    1.65   -3.27    3.78   24.26   11.04    5.43    2.64 
1986-06-12   16.48    8.40    2.99   -4.39    5.35   20.85   13.04    6.86    2.98 
1986-06-13   15.79    7.59    3.38   -5.14    6.31   21.09   11.56    7.50    5.09 
1986-06-14   17.70    9.59    2.44   -3.36    4.31   24.90   12.03    5.05    2.19 
1986-06-15   20.77   10.45   -1.64    1.71    2.73   28.76   12.60    4.70    0.48 
1986-06-16   22.48   10.99   -1.27    0.27    2.20   29.15   15.65    3.27    0.71 
1986-06-17   19.10   12.63    1.69   -3.13    3.59   24.15   15.10    5.22    1.94 
1986-06-18   21.32   10.43    0.17   -0.73    1.46   28.90   13.33    3.38    0.31 
1986-06-19   23.32   13.35   -1.60    1.32    2.14   31.09   16.69    3.14    0.44 
1986-06-20   21.96   14.59   -2.92    2.87    4.15   29.02   16.97    6.69    2.57 
1986-06-21   19.21   14.73   -2.40    1.93    3.14   24.17   15.53    4.41    1.57 
1986-06-22   19.72    7.41   -0.44    1.10    1.50   27.11   11.95    2.30    0.31 
1986-06-23   19.28    6.58    0.84   -0.27    2.02   25.22   12.75    2.76    0.90 
1986-06-24   22.14    9.25   -1.80    1.24    2.73   30.53   13.74    4.47    0.13 
1986-06-25   24.43   10.46   -2.47    1.73    3.13   31.82   17.35    4.21    1.14 
1986-06-26   26.59    7.94   -3.43    2.80    4.46   35.09   18.39    5.94    3.11 
1986-06-27   27.76    8.62   -1.63    0.71    2.39   36.69   18.99    3.72    1.08 
1986-06-28   27.36   11.94   -0.64   -0.04    2.07   37.10   18.00    3.75    0.47 
1986-06-29   20.66   13.93    2.20   -3.01    3.76   27.51   15.38    5.24    1.91 
1986-06-30   17.49    9.45    3.04   -4.89    5.87   22.32   14.00    6.96    4.61 
1986-07-01   20.67   10.51    1.47   -1.86    2.48   28.79   12.69    4.43    1.54 
1986-07-02   23.71   13.96   -0.51    0.59    1.74   32.00   18.06    3.36    0.21 
1986-07-03   20.73   14.11    1.76   -2.87    3.42   26.76   15.95    4.39    1.77 
1986-07-04   21.92   13.28    0.99   -1.64    2.03   29.34   15.00    3.47    1.01 
1986-07-05   25.62   14.87   -0.57   -0.03    1.25   33.13   16.88    2.23    0.31 
1986-07-06   21.24   12.62    1.59   -3.47    3.89   26.60   14.76    6.32    1.33 
1986-07-07   19.04    9.30    2.06   -3.34    3.99   26.36   12.45    4.89    2.84 
1986-07-08   20.04    8.88    1.98   -3.20    3.84   28.34   12.29    4.98    2.00 
1986-07-09   19.57    9.52    2.30   -3.53    4.27   27.26   12.86    4.94    3.53 
1986-07-10   22.29   11.36    1.01   -1.84    2.22   30.82   13.69    3.46    0.93 
1986-07-11   23.55   13.73    1.42   -2.36    2.82   31.72   16.21    5.15    1.11 
1986-07-12   19.60   11.71    2.46   -4.48    5.17   25.34   16.22    6.38    4.13 
1986-07-13   18.07   10.67    2.84   -4.89    5.73   22.00   14.37    6.77    4.56 
1986-07-14   18.76   10.94    2.56   -4.69    5.49   23.82   14.64    6.70    4.13 
1986-07-15   20.42    9.86    2.20   -2.94    3.81   27.43   14.31    4.33    2.79 
1986-07-16   24.07   10.92   -0.77    0.53    1.51   32.10   15.13    2.74    0.04 
1986-07-17   23.91   12.44    1.43   -3.06    3.60   30.28   17.47    6.04    0.52 
1986-07-18   19.21   10.20    3.05   -5.05    5.96   23.38   14.11    7.06    4.74 
1986-07-19   18.49    8.43    2.90   -4.64    5.61   24.93   13.62    6.76    4.33 
1986-07-20   19.21    8.51    2.99   -4.03    5.12   26.63   12.85    5.93    4.04 
1986-07-21   22.48    8.43    1.14   -1.83    2.28   31.46   13.06    3.76    1.50 
1986-07-22   26.81    7.37   -0.70    1.49    2.64   37.18   16.00    4.67    0.14 
1986-07-23   21.89   13.05    1.48   -2.93    3.37   28.86   16.19    6.02    1.40 
1986-07-24   19.61   10.11    2.06   -3.49    4.15   26.02   14.89    4.89    2.98 
1986-07-25   21.00   11.84    0.22   -0.05    1.72   28.65   13.59    2.89    0.55 
1986-07-26   18.04   12.66    1.84   -3.00    3.59   22.67   14.80    4.46    2.67 
1986-07-27   20.63   11.24    1.42   -1.76    2.34   27.71   13.36    3.15    1.21 
1986-07-28   24.90   11.72   -1.04    0.92    1.69   32.17   15.62    3.10    0.38 
1986-07-29   25.55   13.69    0.22   -0.96    1.40   33.56   17.24    3.58    0.40 
1986-07-30   26.69   14.35   -0.75    0.61    2.49   36.11   19.30    4.70    0.18 
1986-07-31   21.38   14.71    1.83   -3.33    3.86   26.54   17.41    5.24    2.77 
1986-08-01   23.46   12.40   -0.24   -0.63    1.73   31.84   14.69    2.95    0.56 
1986-08-02   26.41   13.84   -0.98    0.22    2.10   34.12   17.63    4.48    0.75 
1986-08-03   25.50   13.96   -1.80    1.42    4.24   34.20   17.59    5.62    2.06 
1986-08-04   17.50   10.19    2.22   -4.04    4.67   20.47   14.06    5.73    3.33 
1986-08-05   20.88    7.76    0.35   -0.85    1.96   29.25   12.11    3.70    0.65 
1986-08-06   24.35   11.28    0.58   -1.62    1.94   32.55   17.01    4.91    0.13 
1986-08-07   21.32   11.81    2.07   -3.27    3.95   28.36   15.79    5.15    2.63 
1986-08-08   21.93   12.85    1.28   -2.34    2.78   28.54   16.31    3.80    1.57 
1986-08-09   23.98   13.52    0.08   -0.98    1.75   31.50   17.12    4.28    0.38 
1986-08-10   23.80   15.18    0.87   -1.68    2.03   30.67   18.84    4.08    0.07 
1986-08-11   19.69   13.52    1.98   -2.79    3.45   24.34   16.06    5.04    2.48 
1986-08-12   20.60   10.23    0.81   -1.86    2.24   27.68   13.36    2.88    1.59 
1986-08-13   23.08   14.21   -0.44   -0.24    1.77   29.99   16.07    3.22    0.27 
1986-08-14   24.90   14.68   -0.41   -0.40    1.42   32.23   17.50    2.15    0.22 
1986-08-15   25.11   16.81   -0.23   -0.73    2.33   32.16   19.91    4.65    1.02 
1986-08-16   26.72   15.46   -1.71    0.96    2.81   35.44   18.31    4.69    0.22 
1986-08-17   27.89    9.26    0.09    1.13    2.40   36.38   18.63    3.32    1.46 
1986-08-18   23.76   10.70    2.02   -0.98    2.44   29.56   17.23    4.48    0.99 
1986-08-19   19.44   10.96    1.76   -3.67    4.14   23.21   14.99    5.38    2.79 
1986-08-20   22.40    8.86   -0.31   -0.43    1.17   30.85   12.96    2.44    0.19 
1986-08-21   26.40   12.60   -0.48   -0.43    1.95   35.25   17.45    4.20    0.30 
1986-08-22   24.90   10.76    0.76   -1.98    2.26   33.26   16.16    4.24    0.99 
1986-08-23   18.80   11.68    1.54   -3.80    4.11   22.06   16.02    5.58    3.09 
1986-08-24   17.59    8.93    1.74   -3.23    3.73   22.05   14.20    5.09    2.12 
1986-08-25   21.39    8.54   -1.40    0.72    2.11   30.62   11.55    3.19    0.26 
1986-08-26   21.24   12.06    0.98   -1.71    3.09   28.91   15.25    5.92    0.68 
1986-08-27   16.94    8.67    1.94   -3.34    3.89   22.54   13.85    4.91    2.90 
1986-08-28   14.02    6.49    2.16   -3.24    3.93   18.37   10.82    5.60    2.75 
1986-08-29   13.46    4.68    1.87   -2.96    3.66   18.70    8.64    5.18    2.48 
1986-08-30   15.43    4.97    0.65   -1.16    1.85   22.78    7.55    2.82    0.71 
1986-08-31   16.20   10.46    0.36   -0.56    1.30   20.21   12.22    2.31    0.22 
1986-09-01   19.72    8.88    1.27   -1.99    2.46   27.14   12.74    3.59    1.73 
1986-09-02   20.38    4.47    1.21   -1.97    2.42   29.05   11.07    4.03    1.05 
1986-09-03   22.33    6.24    0.42   -1.42    1.75   31.69   13.98    4.68    0.06 
1986-09-04   22.01    9.64    1.38   -2.33    2.82   30.21   14.97    3.50    1.96 
1986-09-05   23.13   13.00   -0.70    0.80    1.74   31.20   16.68    2.92    0.30 
1986-09-06   22.62   15.86   -0.31   -0.07    1.59   29.30   17.51    2.76    0.04 
1986-09-07   21.38    9.67    1.06   -1.72    2.09   28.37   14.52    2.63    0.28 
1986-09-08   19.90   14.02   -0.68    0.10    1.53   25.44   16.02    2.63    0.33 
1986-09-09   19.46   14.21    0.96   -1.31    1.84   23.94   16.48    3.16    0.14 
1986-09-10   20.36   10.69    0.96   -1.16    1.62   26.50   12.56    2.73    0.13 
1986-09-11   21.77   13.81   -1.22    1.24    1.85   28.47   16.08    3.12    0.49 
1986-09-12   21.72   14.64   -0.64    0.51    1.26   26.58   17.84    2.20    0.27 
1986-09-13   23.01   13.17   -0.84    1.64    1.93   30.05   15.69    2.86    1.24 
1986-09-14   23.74   14.34   -1.67    1.96    2.69   30.02   17.55    4.11    0.68 
1986-09-15   23.28   14.89   -1.94    2.79    3.66   28.33   18.15    5.19    1.66 
1986-09-16   23.40   13.87   -1.02    2.55    3.57   30.56   18.52    5.81    1.07 
1986-09-17   18.86   12.22    1.30   -2.14    2.83   23.73   13.86    5.13    0.69 
1986-09-18   15.13   10.60    1.34   -1.88    2.37   19.50   12.49    4.02    0.40 
1986-09-19   17.56   13.26   -0.39    0.04    1.39   23.06   13.35    2.50    0.42 
1986-09-20   20.67   15.63    0.06    0.05    0.59   25.89   15.88    1.63    0.03 
1986-09-21   20.74   14.49    1.50   -1.54    2.26   26.19   15.77    3.31    1.57 
1986-09-22   20.45   14.81   -0.43    0.36    1.09   25.48   15.85    2.00    0.12 
1986-09-23   20.95   15.44   -0.46    0.66    1.26   26.59   16.56    3.35    0.22 
1986-09-24   15.92   13.07    2.21   -1.58    2.97   18.45   14.12    4.79    0.74 
1986-09-25   14.75    9.37    3.12   -3.32    4.58   17.55   12.74    6.23    3.54 
1986-09-26   13.65    9.07    3.81   -3.35    5.11   15.43   12.27    6.62    3.93 
1986-09-27   14.26    8.40    2.63   -3.91    4.81   18.82   11.39    6.09    3.90 
1986-09-28   14.75    8.75    2.55   -2.91    3.97   20.27   10.40    4.72    2.96 
1986-09-29   14.66    9.10    0.94   -0.98    2.02   19.62   10.76    3.47    0.41 
1986-09-30   16.02    9.22    1.08   -1.43    1.88   23.37    9.42    2.51    1.35 
1986-10-01   17.07   12.09    0.04    0.21    1.21   21.45   13.45    2.56    0.42 
1986-10-02   18.40   12.62   -0.08    0.34    0.73   23.60   14.70    1.72    0.11 
1986-10-03   18.02   14.96   -1.85    1.56    2.59   22.21   15.87    4.75    0.24 
1986-10-04   19.13   15.00   -1.22    0.72    1.54   24.37   14.46    3.39    0.35 
1986-10-05   19.81   14.46   -0.19   -0.07    1.01   24.90   14.43    2.69    0.06 
1986-10-06   18.92   13.70   -0.12    0.18    1.18   24.41   14.30    2.81    0.19 
1986-10-07   19.06   14.02   -0.48    0.62    0.98   23.38   14.15    2.15    0.14 
1986-10-08   18.46   12.28    0.71   -0.80    1.24   24.87   12.83    2.81    0.41 
1986-10-09   17.73    8.85    0.61   -0.41    1.13   24.25   11.86    2.15    0.51 
1986-10-10   16.91   10.64   -0.99    0.72    1.37   22.13   11.73    3.00    0.21 
1986-10-11   16.55   11.87   -1.04    0.48    1.36   20.98   13.69    2.60    0.21 
1986-10-12   16.31   11.54   -1.61    1.35    2.13   21.02   12.55    3.42    0.90 
1986-10-13   15.29   14.17   -1.93    1.42    2.40   16.25   13.61    3.18    1.57 
1986-10-14   15.74   11.96   -1.18    1.23    1.74   20.69   11.93    2.57    0.44 
1986-10-15   15.22   11.25    0.23   -0.33    0.70   20.82   10.53    1.57    0.10 
1986-10-16   14.73   12.37    0.85   -1.10    1.44   18.65   12.20    2.17    0.54 
1986-10-17   14.16   12.36    0.56   -0.56    1.02   16.96   12.08    1.65    0.28 
1986-10-18   14.07   11.04    1.64   -2.09    2.71   17.52   10.70    4.12    1.40 
1986-10-19   13.18    8.81    0.69   -1.28    1.59   17.32    8.56    2.78    0.66 
1986-10-20   14.87    9.13    0.69   -0.64    1.29   21.21    9.72    2.61    0.60 
1986-10-21   15.85   10.49    0.71   -0.44    1.18   22.03    9.78    1.71    0.19 
1986-10-22   15.94   10.32    0.03    0.24    0.79   22.90   10.35    1.50    0.39 
1986-10-23   11.88    7.48    1.78   -2.66    3.34   14.18    6.85    5.18    0.81 
1986-10-24    9.87    4.51   -0.78    0.95    2.25   16.60    3.85    3.39    0.85 
1986-10-25   11.30    7.65    0.65   -1.43    2.09   16.18    7.96    4.23    0.20 
1986-10-26   10.18    5.02    2.19   -2.05    3.12   14.26    6.26    4.77    2.17 
1986-10-27   11.58    4.42    2.59   -2.47    3.63   17.41    6.89    5.04    2.82 
1986-10-28   13.65    7.50    2.08   -1.77    2.76   19.79    9.31    3.84    1.89 
1986-10-29   11.56    8.42    2.24   -2.61    3.48   16.61    7.55    5.05    1.80 
1986-10-30    9.81    4.85    2.17   -2.67    3.48   15.57    5.19    4.78    1.85 
1986-10-31   10.58    4.11    2.16   -2.00    2.98   16.66    6.21    4.16    0.87 
1986-11-01   11.77    7.35    0.38   -0.54    0.82   18.02    6.34    1.96    0.15 
1986-11-02   10.94    5.76    2.37   -3.55    4.31   13.10    6.62    5.98    1.97 
